Date,Open,High,Low,Close,Adj Close,Volume
2018-06-08,41.072498,41.072498,41.072498,41.072498,37.752117,27600
2018-06-11,41.875000,41.875000,41.875000,41.875000,38.489735,5200
2018-06-12,41.875000,41.875000,41.875000,41.875000,38.489735,0
2018-06-13,41.875000,41.875000,41.875000,41.875000,38.489735,0
2018-06-14,41.875000,41.875000,41.875000,41.875000,38.489735,0
2018-06-15,41.875000,41.875000,41.875000,41.875000,38.489735,0
2018-06-18,41.299999,41.299999,41.299999,41.299999,37.961224,800
2018-06-19,41.299999,41.299999,41.299999,41.299999,37.961224,0
2018-06-20,41.299999,41.299999,41.299999,41.299999,37.961224,0
2018-06-21,41.299999,41.299999,41.299999,41.299999,37.961224,0
2018-06-22,41.299999,41.299999,41.299999,41.299999,37.961224,0
2018-06-25,38.162498,38.162498,38.162498,38.162498,35.077358,1200
2018-06-26,38.162498,38.162498,38.162498,38.162498,35.077358,0
2018-06-27,38.162498,38.162498,38.162498,38.162498,35.077358,0
2018-06-28,38.474998,39.224998,38.474998,39.224998,36.053967,1200
2018-06-29,39.224998,39.224998,39.224998,39.224998,36.053967,0
2018-07-02,39.224998,39.224998,39.224998,39.224998,36.053967,0
2018-07-03,39.224998,39.224998,39.224998,39.224998,36.053967,0
2018-07-04,39.224998,39.224998,39.224998,39.224998,36.053967,0
2018-07-05,39.224998,39.224998,39.224998,39.224998,36.053967,0
2018-07-06,39.224998,39.224998,39.224998,39.224998,36.053967,0
2018-07-10,37.950001,37.950001,37.950001,37.950001,34.882038,400
2018-07-11,37.950001,37.950001,37.950001,37.950001,34.882038,0
2018-07-12,37.950001,37.950001,37.950001,37.950001,34.882038,0
2018-07-13,37.972500,37.972500,37.972500,37.972500,34.902721,5200
2018-07-16,37.957500,37.957500,37.957500,37.957500,34.888939,3200
2018-07-17,38.575001,38.575001,38.575001,38.575001,35.456520,400
2018-07-18,38.189999,38.189999,38.189999,38.189999,35.102634,400
2018-07-19,38.189999,38.189999,38.189999,38.189999,35.102634,0
2018-07-20,38.189999,38.189999,38.189999,38.189999,35.102634,0
2018-07-23,37.092499,37.092499,37.092499,37.092499,34.093868,10400
2018-07-24,37.092499,37.092499,37.092499,37.092499,34.093868,0
2018-07-25,37.092499,37.092499,37.092499,37.092499,34.093868,0
2018-07-26,37.092499,37.092499,37.092499,37.092499,34.093868,0
2018-07-27,37.092499,37.092499,37.092499,37.092499,34.093868,0
2018-07-30,35.115002,35.115002,35.115002,35.115002,32.276234,16000
2018-07-31,35.115002,35.115002,35.115002,35.115002,32.276234,0
2018-08-01,35.115002,35.115002,35.115002,35.115002,32.276234,0
2018-08-02,35.115002,35.115002,35.115002,35.115002,32.276234,0
2018-08-03,35.005001,35.005001,35.005001,35.005001,32.175125,3600
2018-08-06,34.985001,34.985001,34.985001,34.985001,32.156742,2800
2018-08-07,34.985001,34.985001,34.985001,34.985001,32.156742,0
2018-08-08,34.985001,34.985001,34.985001,34.985001,32.156742,0
2018-08-09,34.985001,34.985001,34.985001,34.985001,32.156742,0
2018-08-10,34.985001,34.985001,34.985001,34.985001,32.156742,0
2018-08-13,35.445000,35.445000,35.445000,35.445000,32.579548,800
2018-08-14,35.445000,35.445000,35.445000,35.445000,32.579548,0
2018-08-15,34.830002,34.830002,34.830002,34.830002,32.014267,800
2018-08-16,34.830002,34.830002,34.830002,34.830002,32.014267,0
2018-08-17,34.830002,34.830002,34.830002,34.830002,32.014267,0
2018-08-20,36.560001,36.560001,36.560001,36.560001,33.604420,4400
2018-08-21,36.560001,36.560001,36.560001,36.560001,33.604420,0
2018-08-22,36.560001,36.560001,36.560001,36.560001,33.604420,0
2018-08-23,36.560001,36.560001,36.560001,36.560001,33.604420,0
2018-08-24,37.025002,37.025002,37.025002,37.025002,34.031830,800
2018-08-27,38.365002,38.365002,38.365002,38.365002,35.263496,2400
2018-08-28,38.615002,38.615002,38.615002,38.615002,35.493282,2400
2018-08-29,38.615002,38.615002,38.615002,38.615002,35.493282,0
2018-08-30,37.932499,37.932499,37.932499,37.932499,34.865955,1200
2018-08-31,36.674999,36.674999,36.674999,36.674999,33.710110,400
2018-09-03,36.674999,36.674999,36.674999,36.674999,33.710110,0
2018-09-04,36.674999,36.674999,36.674999,36.674999,34.069870,0
2018-09-05,36.674999,36.674999,36.674999,36.674999,34.069870,0
2018-09-06,36.674999,36.674999,36.674999,36.674999,34.069870,0
2018-09-10,34.712502,34.712502,34.712502,34.712502,32.246784,5600
2018-09-11,35.197498,35.197498,35.197498,35.197498,32.697327,2400
2018-09-12,35.197498,35.197498,35.197498,35.197498,32.697327,0
2018-09-13,35.867500,35.867500,35.867500,35.867500,33.319729,1200
2018-09-14,35.867500,35.867500,35.867500,35.867500,33.319729,0
2018-09-17,35.867500,35.867500,35.867500,35.867500,33.319729,0
2018-09-18,36.384998,36.384998,36.384998,36.384998,33.800472,800
2018-09-19,36.384998,36.384998,36.384998,36.384998,33.800472,0
2018-09-20,36.384998,36.384998,36.384998,36.384998,33.800472,0
2018-09-21,35.777500,35.777500,35.777500,35.777500,33.236130,8800
2018-09-24,35.572498,35.572498,35.572498,35.572498,33.045689,7200
2018-09-25,34.317501,34.317501,34.317501,34.317501,31.879837,1200
2018-09-26,34.317501,34.317501,34.317501,34.317501,31.879837,0
2018-09-27,33.702499,33.702499,33.702499,33.702499,31.308521,800
2018-09-28,33.702499,33.702499,33.702499,33.702499,31.308521,0
2018-10-01,34.070000,34.070000,34.070000,34.070000,31.649914,2000
2018-10-02,34.070000,34.070000,34.070000,34.070000,31.649914,0
2018-10-03,33.185001,33.185001,33.185001,33.185001,30.827780,6800
2018-10-04,33.252499,33.252499,33.252499,33.252499,30.890488,1200
2018-10-05,33.252499,33.252499,33.252499,33.252499,30.890488,0
2018-10-08,32.070000,32.070000,32.070000,32.070000,29.791981,2000
2018-10-09,31.152500,31.152500,30.192499,30.192499,28.047844,2000
2018-10-10,30.555000,30.555000,30.555000,30.555000,28.384596,800
2018-10-11,30.432501,30.432501,30.432501,30.432501,28.270796,2000
2018-10-15,30.432501,30.432501,30.332500,30.332500,28.177900,177600
2018-10-16,30.017500,30.017500,30.017500,30.017500,27.885275,1600
2018-10-17,30.017500,30.017500,30.017500,30.017500,27.885275,0
2018-10-18,28.662500,28.662500,28.662500,28.662500,26.626524,5600
2018-10-19,28.662500,28.662500,28.662500,28.662500,26.626524,0
2018-10-22,28.992500,28.992500,28.992500,28.992500,26.933086,6000
2018-10-23,29.764999,29.764999,29.764999,29.764999,27.650713,31200
2018-10-24,28.947500,28.947500,28.712500,28.712500,26.672972,1600
2018-10-25,28.712500,28.712500,28.712500,28.712500,26.672972,0
2018-10-26,30.125000,30.125000,29.639999,29.639999,27.534588,23200
2018-10-29,29.639999,29.639999,29.639999,29.639999,27.534588,0
2018-10-30,31.000000,31.000000,31.000000,31.000000,28.797985,2000
2018-10-31,34.077499,34.299999,34.077499,34.299999,31.863567,14000
2018-11-01,34.299999,34.299999,34.299999,34.299999,31.863567,0
2018-11-05,33.582500,33.582500,33.582500,33.582500,31.197044,16000
2018-11-06,34.125000,34.125000,34.125000,34.125000,31.701010,59200
2018-11-07,34.125000,34.125000,34.125000,34.125000,31.701010,0
2018-11-08,34.125000,34.125000,34.125000,34.125000,31.701010,0
2018-11-09,33.029999,33.029999,33.029999,33.029999,30.683792,1200
2018-11-12,33.889999,33.889999,33.889999,33.889999,31.482700,19200
2018-11-13,33.889999,33.889999,33.889999,33.889999,31.482700,0
2018-11-14,33.889999,33.889999,33.889999,33.889999,31.482700,0
2018-11-16,33.889999,33.889999,33.889999,33.889999,31.482700,71600
2018-11-19,33.889999,33.889999,33.889999,33.889999,31.482700,0
2018-11-21,33.744999,33.744999,33.724998,33.724998,31.329420,285600
2018-11-22,33.724998,33.724998,33.724998,33.724998,31.329420,0
2018-11-23,33.724998,33.724998,33.724998,33.724998,31.329420,0
2018-11-26,34.747501,37.062500,34.747501,37.062500,34.429852,4800
2018-11-27,37.062500,37.062500,37.062500,37.062500,34.429852,0
2018-11-28,37.062500,37.062500,37.062500,37.062500,34.429852,0
2018-11-29,37.062500,37.062500,37.062500,37.062500,34.429852,0
2018-11-30,37.062500,37.062500,37.062500,37.062500,34.429852,0
2018-12-03,37.062500,37.062500,37.062500,37.062500,34.429852,0
2018-12-04,37.062500,37.062500,37.062500,37.062500,34.429852,0
2018-12-05,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-06,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-07,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-10,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-11,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-12,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-13,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-14,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-17,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-18,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-19,37.062500,37.062500,37.062500,37.062500,34.771824,0
2018-12-20,33.799999,33.799999,33.799999,33.799999,31.710970,1600
2018-12-21,33.799999,33.799999,33.799999,33.799999,31.710970,0
2018-12-26,33.799999,33.799999,33.799999,33.799999,31.710970,0
2018-12-27,33.799999,33.799999,33.799999,33.799999,31.710970,0
2018-12-28,33.799999,33.799999,33.799999,33.799999,31.710970,0
2019-01-02,33.799999,33.799999,33.799999,33.799999,31.710970,0
2019-01-03,30.504999,30.504999,30.325001,30.325001,28.450745,2000
2019-01-04,30.325001,30.325001,30.325001,30.325001,28.450745,0
2019-01-07,30.325001,30.325001,30.325001,30.325001,28.450745,0
2019-01-08,30.325001,30.325001,30.325001,30.325001,28.450745,0
2019-01-09,30.325001,30.325001,30.325001,30.325001,28.450745,0
2019-01-10,30.325001,30.325001,30.325001,30.325001,28.450745,0
2019-01-11,30.325001,30.325001,30.325001,30.325001,28.450745,0
2019-01-14,34.930000,35.312500,34.930000,35.000000,32.836803,4000
2019-01-15,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-16,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-17,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-18,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-21,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-22,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-23,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-24,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-28,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-29,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-30,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-01-31,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-01,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-04,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-05,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-06,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-07,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-08,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-11,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-12,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-13,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-14,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-15,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-18,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-19,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-20,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-21,35.000000,35.000000,35.000000,35.000000,32.836803,0
2019-02-22,37.450001,37.450001,37.450001,37.450001,35.135380,150400
2019-02-25,37.525002,37.525002,37.525002,37.525002,35.205742,9200
2019-02-26,37.525002,37.525002,37.525002,37.525002,35.205742,0
2019-02-27,37.525002,37.525002,37.525002,37.525002,35.205742,0
2019-02-28,37.525002,37.525002,37.525002,37.525002,35.205742,0
2019-03-01,37.525002,37.525002,37.525002,37.525002,35.205742,0
2019-03-06,37.525002,37.525002,37.525002,37.525002,35.553074,0
2019-03-07,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-08,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-11,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-12,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-13,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-14,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-15,36.827499,36.827499,36.827499,36.827499,34.892231,0
2019-03-18,35.742500,35.742500,35.742500,35.742500,33.864246,2800
2019-03-19,35.742500,35.742500,35.742500,35.742500,33.864246,0
2019-03-20,34.994999,34.994999,34.994999,34.994999,33.156017,3200
2019-03-21,34.994999,34.994999,34.994999,34.994999,33.156017,0
2019-03-22,34.994999,34.994999,34.994999,34.994999,33.156017,0
2019-03-25,35.500000,35.500000,35.500000,35.500000,33.634487,400
2019-03-26,35.500000,35.500000,35.500000,35.500000,33.634487,0
2019-03-27,35.500000,35.500000,35.500000,35.500000,33.634487,0
2019-03-28,35.500000,35.500000,35.500000,35.500000,33.634487,0
2019-03-29,36.275002,36.275002,36.275002,36.275002,34.368759,2000
2019-04-01,36.275002,36.275002,36.275002,36.275002,34.368759,0
2019-04-02,36.275002,36.275002,36.275002,36.275002,34.368759,0
2019-04-03,36.275002,36.275002,36.275002,36.275002,34.368759,0
2019-04-04,37.375000,37.375000,37.375000,37.375000,35.410957,16000
2019-04-05,37.535000,37.535000,37.535000,37.535000,35.562546,400
2019-04-08,37.619999,37.619999,37.619999,37.619999,35.643082,1200
2019-04-09,37.619999,37.619999,37.619999,37.619999,35.643082,0
2019-04-10,37.619999,37.619999,37.619999,37.619999,35.643082,0
2019-04-11,37.619999,37.619999,37.619999,37.619999,35.643082,0
2019-04-12,37.619999,37.619999,37.619999,37.619999,35.643082,0
2019-04-15,38.322498,38.322498,38.322498,38.322498,36.308662,3600
2019-04-16,38.322498,38.322498,38.322498,38.322498,36.308662,0
2019-04-17,38.322498,38.322498,38.322498,38.322498,36.308662,0
2019-04-18,38.322498,38.322498,38.322498,38.322498,36.308662,0
2019-04-22,38.965000,38.965000,38.965000,38.965000,36.917408,1600
2019-04-23,38.770000,38.770000,38.770000,38.770000,36.732655,1600
2019-04-24,38.770000,38.770000,38.770000,38.770000,36.732655,0
2019-04-25,38.770000,38.770000,38.770000,38.770000,36.732655,0
2019-04-26,39.047501,39.047501,39.047501,39.047501,36.995564,2000
2019-04-29,39.380001,39.380001,39.380001,39.380001,37.310593,3200
2019-04-30,39.380001,39.380001,39.380001,39.380001,37.310593,0
2019-05-02,38.022499,38.022499,38.022499,38.022499,36.024429,800
2019-05-03,38.125000,38.367500,38.125000,38.367500,36.351303,5200
2019-05-06,37.617500,37.617500,37.617500,37.617500,35.640709,4000
2019-05-07,38.372501,38.372501,38.372501,38.372501,36.356041,4000
2019-05-08,38.372501,38.372501,38.372501,38.372501,36.356041,0
2019-05-09,38.372501,38.372501,38.372501,38.372501,36.356041,0
2019-05-10,38.372501,38.372501,38.372501,38.372501,36.356041,0
2019-05-13,36.500000,36.500000,36.500000,36.500000,34.581940,5600
2019-05-14,36.500000,36.500000,36.500000,36.500000,34.581940,0
2019-05-15,36.500000,36.500000,36.500000,36.500000,34.581940,0
2019-05-16,36.500000,36.500000,36.500000,36.500000,34.581940,0
2019-05-17,38.062500,38.062500,38.062500,38.062500,36.062328,9600
2019-05-20,37.755001,37.755001,37.755001,37.755001,35.770992,6000
2019-05-21,37.755001,37.755001,37.755001,37.755001,35.770992,0
2019-05-22,37.755001,37.755001,37.755001,37.755001,35.770992,0
2019-05-23,37.755001,37.755001,37.755001,37.755001,35.770992,0
2019-05-24,37.755001,37.755001,37.755001,37.755001,35.770992,0
2019-05-27,37.755001,37.755001,37.755001,37.755001,35.770992,0
2019-05-28,34.912498,34.912498,34.912498,34.912498,33.077854,7200
2019-05-29,34.912498,34.912498,34.912498,34.912498,33.077854,0
2019-05-30,34.912498,34.912498,34.912498,34.912498,33.077854,0
2019-05-31,34.912498,34.912498,34.912498,34.912498,33.077854,0
2019-06-03,32.452499,32.775002,32.452499,32.775002,31.052685,13600
2019-06-04,32.775002,32.775002,32.775002,32.775002,31.052685,0
2019-06-05,34.654999,34.654999,34.654999,34.654999,32.833889,5600
2019-06-06,34.654999,34.654999,34.654999,34.654999,33.181286,0
2019-06-07,34.424999,34.424999,34.424999,34.424999,32.961060,63600
2019-06-10,35.099998,35.099998,35.099998,35.099998,33.607357,4800
2019-06-11,35.099998,35.099998,35.099998,35.099998,33.607357,0
2019-06-12,35.099998,35.099998,35.099998,35.099998,33.607357,0
2019-06-13,35.099998,35.099998,35.099998,35.099998,33.607357,0
2019-06-14,35.099998,35.099998,35.099998,35.099998,33.607357,0
2019-06-17,35.202499,35.202499,35.202499,35.202499,33.705502,2400
2019-06-18,35.202499,35.202499,35.202499,35.202499,33.705502,0
2019-06-19,35.202499,35.202499,35.202499,35.202499,33.705502,0
2019-06-21,35.202499,35.202499,35.202499,35.202499,33.705502,0
2019-06-24,35.462502,35.462502,35.462502,35.462502,33.954445,4400
2019-06-25,35.462502,35.462502,35.462502,35.462502,33.954445,0
2019-06-26,35.462502,35.462502,35.462502,35.462502,33.954445,0
2019-06-27,35.462502,35.462502,35.462502,35.462502,33.954445,0
2019-06-28,35.462502,35.462502,35.462502,35.462502,33.954445,0
2019-07-01,37.119999,37.119999,37.119999,37.119999,35.541462,8400
2019-07-02,37.119999,37.119999,37.119999,37.119999,35.541462,0
2019-07-03,37.119999,37.119999,37.119999,37.119999,35.541462,0
2019-07-04,37.119999,37.119999,37.119999,37.119999,35.541462,0
2019-07-05,37.119999,37.119999,37.119999,37.119999,35.541462,0
2019-07-08,37.119999,37.119999,37.119999,37.119999,35.541462,0
2019-07-10,35.652500,35.652500,35.652500,35.652500,34.136368,14400
2019-07-11,36.000000,36.125000,36.000000,36.125000,34.588776,7600
2019-07-12,36.805000,36.805000,36.805000,36.805000,35.239857,1600
2019-07-15,36.730000,36.730000,36.730000,36.730000,35.168049,2400
2019-07-16,36.730000,36.730000,36.730000,36.730000,35.168049,0
2019-07-17,36.730000,36.730000,36.730000,36.730000,35.168049,0
2019-07-18,36.730000,36.730000,36.730000,36.730000,35.168049,0
2019-07-19,37.165001,37.165001,37.165001,37.165001,35.584545,1200
2019-07-22,37.279999,37.279999,37.279999,37.279999,35.694660,800
2019-07-23,37.279999,37.279999,37.279999,37.279999,35.694660,0
2019-07-24,38.485001,38.487499,38.445000,38.445000,36.810116,3200
2019-07-25,38.445000,38.445000,38.445000,38.445000,36.810116,0
2019-07-26,38.505001,38.505001,38.505001,38.505001,36.867565,61200
2019-07-29,38.505001,38.505001,38.505001,38.505001,36.867565,0
2019-07-30,38.505001,38.505001,38.505001,38.505001,36.867565,0
2019-07-31,38.505001,38.505001,38.505001,38.505001,36.867565,0
2019-08-01,38.700001,38.700001,38.700001,38.700001,37.054272,400
2019-08-02,38.700001,38.700001,38.700001,38.700001,37.054272,0
2019-08-05,38.317501,38.317501,38.317501,38.317501,36.688042,400
2019-08-06,38.317501,38.317501,38.317501,38.317501,36.688042,0
2019-08-07,39.005001,39.005001,39.005001,39.005001,37.346302,1600
2019-08-08,39.005001,39.005001,39.005001,39.005001,37.346302,0
2019-08-09,39.000000,39.000000,39.000000,39.000000,37.341518,800
2019-08-12,39.137501,39.137501,38.439999,38.439999,36.805325,3600
2019-08-13,38.439999,38.439999,38.439999,38.439999,36.805325,0
2019-08-14,37.705002,37.705002,37.705002,37.705002,36.101589,4000
2019-08-15,36.384998,36.384998,36.384998,36.384998,34.837715,2000
2019-08-16,36.384998,36.384998,36.384998,36.384998,34.837715,0
2019-08-19,37.915001,37.915001,37.915001,37.915001,36.302658,800
2019-08-20,37.349998,37.349998,37.349998,37.349998,35.761677,4000
2019-08-21,37.299999,37.299999,37.299999,37.299999,35.713802,8400
2019-08-22,37.299999,37.299999,37.299999,37.299999,35.713802,0
2019-08-23,37.240002,37.240002,37.240002,37.240002,35.656361,2000
2019-08-26,37.299999,37.299999,37.299999,37.299999,35.713802,1600
2019-08-27,37.299999,37.299999,37.299999,37.299999,35.713802,0
2019-08-28,38.117500,38.117500,38.117500,38.117500,36.496540,2800
2019-08-29,38.117500,38.117500,38.117500,38.117500,36.496540,0
2019-08-30,38.117500,38.117500,38.117500,38.117500,36.496540,0
2019-09-02,38.117500,38.117500,38.117500,38.117500,36.496540,0
2019-09-03,38.400002,38.400002,38.400002,38.400002,36.767029,1600
2019-09-04,38.400002,38.400002,38.400002,38.400002,36.767029,0
2019-09-05,38.400002,38.400002,38.400002,38.400002,37.149021,0
2019-09-06,38.400002,38.400002,38.400002,38.400002,37.149021,0
2019-09-09,40.580002,40.580002,40.580002,40.580002,39.257996,400
2019-09-10,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-11,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-12,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-13,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-16,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-17,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-18,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-19,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-20,40.580002,40.580002,40.580002,40.580002,39.257996,0
2019-09-23,38.820000,38.820000,38.820000,38.820000,37.555332,2000
2019-09-24,38.820000,38.820000,38.820000,38.820000,37.555332,0
2019-09-25,38.502499,38.502499,38.502499,38.502499,37.248177,143600
2019-09-26,38.502499,38.502499,38.502499,38.502499,37.248177,0
2019-09-27,38.502499,38.502499,38.502499,38.502499,37.248177,0
2019-09-30,38.502499,38.502499,38.502499,38.502499,37.248177,0
2019-10-01,37.535000,37.535000,37.535000,37.535000,36.312191,1200
2019-10-02,36.112499,36.112499,36.112499,36.112499,34.936035,2000
2019-10-03,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-04,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-07,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-08,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-09,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-10,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-11,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-14,36.112499,36.112499,36.112499,36.112499,34.936035,0
2019-10-15,37.900002,37.900002,37.900002,37.900002,36.665302,400
2019-10-16,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-17,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-18,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-21,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-22,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-23,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-24,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-25,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-28,37.900002,37.900002,37.900002,37.900002,36.665302,0
2019-10-29,38.695000,38.695000,38.562500,38.562500,37.306221,6000
2019-10-30,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-10-31,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-01,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-04,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-05,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-06,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-07,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-08,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-11,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-12,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-13,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-14,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-18,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-19,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-21,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-22,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-25,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-26,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-27,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-28,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-11-29,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-12-02,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-12-03,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-12-04,38.562500,38.562500,38.562500,38.562500,37.306221,0
2019-12-05,38.562500,38.562500,38.562500,38.562500,37.683311,0
2019-12-06,38.562500,38.562500,38.562500,38.562500,37.683311,0
2019-12-09,38.562500,38.562500,38.562500,38.562500,37.683311,0
2019-12-10,38.562500,38.562500,38.562500,38.562500,37.683311,0
2019-12-11,36.547501,36.547501,36.547501,36.547501,35.714252,11600
2019-12-12,37.062500,37.062500,37.062500,37.062500,36.217510,11200
2019-12-13,37.062500,37.062500,37.062500,37.062500,36.217510,0
2019-12-16,36.937500,36.937500,36.937500,36.937500,36.095360,25200
2019-12-17,36.937500,36.937500,36.937500,36.937500,36.095360,18000
2019-12-18,36.937500,36.937500,36.937500,36.937500,36.095360,0
2019-12-19,36.937500,36.937500,36.937500,36.937500,36.095360,0
2019-12-20,36.937500,36.937500,36.937500,36.937500,36.095360,0
2019-12-23,37.422501,37.422501,37.422501,37.422501,36.569298,800
2019-12-26,37.422501,37.422501,37.422501,37.422501,36.569298,0
2019-12-27,37.422501,37.422501,37.422501,37.422501,36.569298,0
2019-12-30,37.422501,37.422501,37.422501,37.422501,36.569298,0
2020-01-02,37.422501,37.422501,37.422501,37.422501,36.569298,0
2020-01-03,36.529999,36.529999,36.529999,36.529999,35.697147,2400
2020-01-06,36.517502,36.517502,36.517502,36.517502,35.684940,400
2020-01-07,35.400002,35.400002,35.400002,35.400002,34.592915,1200
2020-01-08,35.322498,35.322498,35.322498,35.322498,34.517178,2400
2020-01-09,35.322498,35.322498,35.322498,35.322498,34.517178,0
2020-01-10,35.375000,35.375000,35.375000,35.375000,34.568485,800
2020-01-13,35.375000,35.375000,35.375000,35.375000,34.568485,0
2020-01-14,35.375000,35.375000,35.375000,35.375000,34.568485,0
2020-01-15,35.375000,35.375000,35.375000,35.375000,34.568485,0
2020-01-16,35.375000,35.375000,35.375000,35.375000,34.568485,0
2020-01-17,35.665001,35.665001,35.665001,35.665001,34.851871,1200
2020-01-20,35.665001,35.665001,35.665001,35.665001,34.851871,0
2020-01-21,35.665001,35.665001,35.665001,35.665001,34.851871,0
2020-01-22,36.834999,36.834999,36.834999,36.834999,35.995193,400
2020-01-23,36.834999,36.834999,36.834999,36.834999,35.995193,0
2020-01-24,35.867500,35.867500,35.867500,35.867500,35.049755,2400
2020-01-27,35.867500,35.867500,35.867500,35.867500,35.049755,0
2020-01-28,35.275002,35.275002,35.275002,35.275002,34.470764,400
2020-01-29,35.275002,35.275002,35.275002,35.275002,34.470764,0
2020-01-30,35.275002,35.275002,35.275002,35.275002,34.470764,0
2020-01-31,35.275002,35.275002,35.275002,35.275002,34.470764,0
